id_evento,fecha_hora,tipo_evento,id_usuario,id_producto,categoria_producto,monto_transaccion,ubicacion,estado_operativo,canal_origen
EVT-0072329,2025-09-04 07:30:20,TRANSACCION_VENTA,USR-13690,PRD-373,Moda,990.47,Antofagasta,N/A,Mobile App
EVT-0072330,2025-10-02 15:44:08,LOGISTICA_ENVIO,USR-89017,PRD-252,Moda,0.0,Santiago,En_Bodega,Mobile App
EVT-0072331,2026-01-04 03:46:00,SOPORTE_TICKET,USR-74655,,,0.0,La Serena,Facturacion,Mobile App
EVT-0072332,2025-05-07 03:50:29,TRANSACCION_VENTA,USR-82089,PRD-899,Hogar,329.33,La Serena,N/A,Mobile App
EVT-0072333,2025-03-12 07:20:39,REGISTRO_CLIENTE,USR-58369,,,0.0,Valparaiso,N/A,Sucursal Fisica
EVT-0072334,2025-09-11 08:16:47,SOPORTE_TICKET,USR-17362,,,0.0,Valparaiso,Reclamo_Garantia,Portal Web B2C
EVT-0072335,2025-08-24 05:42:16,LOGISTICA_ENVIO,USR-18032,PRD-265,Alimentacion,0.0,Valparaiso,Retrasado,Portal Web B2C
EVT-0072336,2026-01-05 00:36:12,TRANSACCION_VENTA,USR-39057,PRD-853,Alimentacion,1115.83,Concepcion,N/A,Mobile App
EVT-0072337,2025-03-18 23:46:36,TRANSACCION_VENTA,USR-95504,PRD-728,Deportes,1336.73,Concepcion,N/A,Mobile App
EVT-0072338,2026-01-06 00:29:59,LOGISTICA_ENVIO,USR-83874,PRD-346,Hogar,0.0,La Serena,En_Bodega,Mobile App
EVT-0072339,2025-05-15 17:19:54,LOGISTICA_ENVIO,USR-52946,PRD-117,Deportes,0.0,Concepcion,En_Ruta,Mobile App
EVT-0072340,2025-10-30 15:21:32,LOGISTICA_ENVIO,USR-21763,PRD-939,Electronica,0.0,Antofagasta,Retrasado,Portal Web B2C
EVT-0072341,2025-03-24 18:09:24,REGISTRO_CLIENTE,USR-19179,,,0.0,La Serena,N/A,Sucursal Fisica
EVT-0072342,2025-12-31 03:16:55,SOPORTE_TICKET,USR-64092,,,0.0,Antofagasta,Devolucion,Mobile App
EVT-0072343,2025-03-07 03:27:54,TRANSACCION_VENTA,USR-45415,PRD-246,Alimentacion,1092.83,Valparaiso,N/A,Portal Web B2C
EVT-0072344,2025-12-04 15:18:07,TRANSACCION_VENTA,USR-33856,PRD-796,Hogar,658.88,Santiago,N/A,Mobile App
EVT-0072345,2025-12-05 21:19:58,LOGISTICA_ENVIO,USR-73333,PRD-263,Hogar,0.0,Santiago,En_Ruta,Sucursal Fisica
EVT-0072346,2025-04-02 11:10:28,LOGISTICA_ENVIO,USR-43514,PRD-900,Electronica,0.0,Concepcion,Entregado,Portal Web B2C
EVT-0072347,2025-09-19 17:33:33,TRANSACCION_VENTA,USR-82738,PRD-332,Electronica,410.54,La Serena,N/A,Mobile App
EVT-0072348,2025-05-05 12:00:45,TRANSACCION_VENTA,USR-8269,PRD-965,Alimentacion,126.98,Concepcion,N/A,Mobile App
EVT-0072349,2026-01-17 02:20:32,TRANSACCION_VENTA,USR-5120,PRD-312,Hogar,716.09,Antofagasta,N/A,Portal Web B2C
EVT-0072350,2025-03-20 12:28:09,REGISTRO_CLIENTE,USR-34198,,,0.0,Santiago,N/A,Portal Web B2C
EVT-0072351,2025-10-20 20:19:49,TRANSACCION_VENTA,USR-62653,PRD-680,Hogar,1401.85,La Serena,N/A,Mobile App
EVT-0072352,2025-08-24 23:39:42,LOGISTICA_ENVIO,USR-34162,PRD-213,Deportes,0.0,Antofagasta,En_Ruta,Portal Web B2C
EVT-0072353,2025-07-22 20:22:21,LOGISTICA_ENVIO,USR-85980,PRD-786,Electronica,0.0,La Serena,Retrasado,Sucursal Fisica
EVT-0072354,2025-04-18 18:56:58,TRANSACCION_VENTA,USR-58828,PRD-421,Alimentacion,1196.08,La Serena,N/A,Mobile App
EVT-0072355,2025-09-12 08:25:59,TRANSACCION_VENTA,USR-24724,PRD-795,Moda,311.59,Concepcion,N/A,Mobile App
EVT-0072356,2025-08-02 04:59:00,SOPORTE_TICKET,USR-57626,,,0.0,Concepcion,Facturacion,Mobile App
EVT-0072357,2025-12-10 00:58:11,TRANSACCION_VENTA,USR-5900,PRD-385,Electronica,333.57,Antofagasta,N/A,Mobile App
EVT-0072358,2025-07-19 14:19:41,TRANSACCION_VENTA,USR-27162,PRD-920,Alimentacion,1336.9,Valparaiso,N/A,Sucursal Fisica
EVT-0072359,2025-05-21 05:30:00,SOPORTE_TICKET,USR-68381,,,0.0,La Serena,Facturacion,Mobile App
EVT-0072360,2025-04-16 14:50:26,SOPORTE_TICKET,USR-99314,,,0.0,Antofagasta,Reclamo_Garantia,Portal Web B2C
EVT-0072361,2025-01-22 16:45:22,LOGISTICA_ENVIO,USR-89884,PRD-298,Hogar,0.0,Concepcion,En_Bodega,Portal Web B2C
EVT-0072362,2025-10-24 02:57:05,TRANSACCION_VENTA,USR-96174,PRD-585,Electronica,1460.26,Santiago,N/A,Portal Web B2C
EVT-0072363,2025-04-29 13:10:48,TRANSACCION_VENTA,USR-69811,PRD-726,Electronica,647.03,La Serena,N/A,Sucursal Fisica
EVT-0072364,2025-04-01 04:13:25,LOGISTICA_ENVIO,USR-11013,PRD-448,Hogar,0.0,Valparaiso,En_Ruta,Sucursal Fisica
EVT-0072365,2025-09-04 05:11:50,LOGISTICA_ENVIO,USR-81639,PRD-153,Deportes,0.0,Antofagasta,Entregado,Portal Web B2C
EVT-0072366,2025-05-27 22:16:55,LOGISTICA_ENVIO,USR-85179,PRD-224,Electronica,0.0,La Serena,Entregado,Mobile App
EVT-0072367,2025-07-07 09:27:13,LOGISTICA_ENVIO,USR-90563,PRD-787,Moda,0.0,Antofagasta,Entregado,Portal Web B2C
EVT-0072368,2025-04-03 11:09:27,TRANSACCION_VENTA,USR-27420,PRD-664,Moda,351.0,Antofagasta,N/A,Sucursal Fisica
EVT-0072369,2025-02-22 10:43:35,TRANSACCION_VENTA,USR-80973,PRD-851,Hogar,883.79,Santiago,N/A,Mobile App
EVT-0072370,2025-09-26 02:34:38,LOGISTICA_ENVIO,USR-27876,PRD-177,Moda,0.0,Antofagasta,Retrasado,Mobile App
EVT-0072371,2025-11-07 16:29:15,LOGISTICA_ENVIO,USR-34187,PRD-112,Moda,0.0,La Serena,En_Ruta,Mobile App
EVT-0072372,2025-09-20 01:36:14,LOGISTICA_ENVIO,USR-55823,PRD-666,Moda,0.0,La Serena,Entregado,Sucursal Fisica
EVT-0072373,2025-06-29 16:10:01,TRANSACCION_VENTA,USR-43723,PRD-478,Electronica,440.42,La Serena,N/A,Mobile App
EVT-0072374,2025-12-31 10:51:25,TRANSACCION_VENTA,USR-93805,PRD-275,Deportes,1151.63,Antofagasta,N/A,Portal Web B2C
EVT-0072375,2026-01-05 00:59:16,SOPORTE_TICKET,USR-23827,,,0.0,Concepcion,Devolucion,Portal Web B2C
EVT-0072376,2025-04-03 17:18:56,TRANSACCION_VENTA,USR-29682,PRD-326,Moda,696.12,Antofagasta,N/A,Sucursal Fisica
EVT-0072377,2025-04-18 20:50:21,TRANSACCION_VENTA,USR-19724,PRD-663,Alimentacion,681.0,La Serena,N/A,Mobile App
EVT-0072378,2025-10-20 07:22:32,SOPORTE_TICKET,USR-80781,,,0.0,Antofagasta,Facturacion,Sucursal Fisica
EVT-0072379,2025-12-07 22:20:30,SOPORTE_TICKET,USR-42489,,,0.0,Santiago,Devolucion,Portal Web B2C
EVT-0072380,2025-07-04 22:29:45,TRANSACCION_VENTA,USR-35421,PRD-189,Electronica,932.2,La Serena,N/A,Mobile App
EVT-0072381,2025-02-13 21:29:56,TRANSACCION_VENTA,USR-44683,PRD-323,Electronica,1315.6,Concepcion,N/A,Portal Web B2C
EVT-0072382,2025-07-18 16:38:34,TRANSACCION_VENTA,USR-93602,PRD-121,Electronica,1362.13,La Serena,N/A,Sucursal Fisica
EVT-0072383,2025-02-05 22:59:53,SOPORTE_TICKET,USR-66199,,,0.0,Santiago,Consulta,Sucursal Fisica
EVT-0072384,2025-03-17 03:49:42,TRANSACCION_VENTA,USR-70860,PRD-778,Alimentacion,33.96,Valparaiso,N/A,Sucursal Fisica
EVT-0072385,2025-06-27 14:44:38,TRANSACCION_VENTA,USR-36199,PRD-138,Moda,1143.57,Antofagasta,N/A,Mobile App
EVT-0072386,2025-06-08 17:52:59,TRANSACCION_VENTA,USR-87272,PRD-259,Electronica,366.03,La Serena,N/A,Sucursal Fisica
EVT-0072387,2025-07-23 05:55:07,TRANSACCION_VENTA,USR-93969,PRD-741,Moda,220.07,La Serena,N/A,Portal Web B2C
EVT-0072388,2025-09-14 06:23:05,LOGISTICA_ENVIO,USR-16681,PRD-820,Electronica,0.0,Valparaiso,Entregado,Portal Web B2C
EVT-0072389,2025-12-05 19:56:28,LOGISTICA_ENVIO,USR-13474,PRD-287,Deportes,0.0,La Serena,En_Bodega,Mobile App
EVT-0072390,2025-09-23 23:05:45,TRANSACCION_VENTA,USR-75133,PRD-136,Electronica,548.04,Antofagasta,N/A,Portal Web B2C
EVT-0072391,2025-01-01 04:19:04,LOGISTICA_ENVIO,USR-21459,PRD-831,Alimentacion,0.0,Santiago,Entregado,Sucursal Fisica
EVT-0072392,2025-06-17 13:26:15,SOPORTE_TICKET,USR-96411,,,0.0,Valparaiso,Facturacion,Mobile App
EVT-0072393,2025-08-08 12:32:05,TRANSACCION_VENTA,USR-48452,PRD-597,Alimentacion,391.8,Valparaiso,N/A,Mobile App
EVT-0072394,2025-05-09 18:49:32,LOGISTICA_ENVIO,USR-80188,PRD-310,Electronica,0.0,Antofagasta,Entregado,Mobile App
EVT-0072395,2025-09-03 04:56:19,LOGISTICA_ENVIO,USR-16326,PRD-397,Electronica,0.0,Santiago,Retrasado,Portal Web B2C
EVT-0072396,2025-11-24 01:45:00,TRANSACCION_VENTA,USR-66190,PRD-595,Electronica,1115.33,Concepcion,N/A,Sucursal Fisica
EVT-0072397,2026-01-28 23:28:00,LOGISTICA_ENVIO,USR-23520,PRD-333,Hogar,0.0,Valparaiso,En_Ruta,Mobile App
EVT-0072398,2025-12-07 13:26:19,SOPORTE_TICKET,USR-12005,,,0.0,Concepcion,Facturacion,Portal Web B2C
EVT-0072399,2025-10-24 11:33:50,LOGISTICA_ENVIO,USR-23409,PRD-701,Moda,0.0,Antofagasta,Entregado,Portal Web B2C
EVT-0072400,2025-10-26 06:55:16,LOGISTICA_ENVIO,USR-67771,PRD-202,Alimentacion,0.0,Antofagasta,Retrasado,Mobile App
EVT-0072401,2025-09-17 00:42:29,TRANSACCION_VENTA,USR-45116,PRD-248,Moda,370.73,La Serena,N/A,Portal Web B2C
EVT-0072402,2025-12-14 05:55:24,TRANSACCION_VENTA,USR-93082,PRD-769,Alimentacion,379.13,Valparaiso,N/A,Mobile App
EVT-0072403,2025-04-11 15:15:34,LOGISTICA_ENVIO,USR-73985,PRD-308,Deportes,0.0,Santiago,Entregado,Sucursal Fisica
EVT-0072404,2025-04-12 00:23:32,TRANSACCION_VENTA,USR-57570,PRD-409,Electronica,1069.37,La Serena,N/A,Mobile App
EVT-0072405,2025-05-15 20:34:56,TRANSACCION_VENTA,USR-90075,PRD-128,Deportes,833.99,Valparaiso,N/A,Mobile App
EVT-0072406,2025-08-29 01:44:11,REGISTRO_CLIENTE,USR-44696,,,0.0,Antofagasta,N/A,Sucursal Fisica
EVT-0072407,2025-10-12 04:14:42,LOGISTICA_ENVIO,USR-93489,PRD-591,Moda,0.0,Concepcion,En_Bodega,Mobile App
EVT-0072408,2025-09-20 02:38:25,LOGISTICA_ENVIO,USR-95151,PRD-604,Alimentacion,0.0,Antofagasta,Retrasado,Mobile App
EVT-0072409,2025-11-15 08:04:28,TRANSACCION_VENTA,USR-27073,PRD-819,Moda,1485.49,Valparaiso,N/A,Sucursal Fisica
EVT-0072410,2025-05-04 22:04:49,TRANSACCION_VENTA,USR-23796,PRD-991,Deportes,900.56,Santiago,N/A,Mobile App
EVT-0072411,2025-06-16 16:53:04,LOGISTICA_ENVIO,USR-36890,PRD-396,Hogar,0.0,Valparaiso,En_Ruta,Mobile App
EVT-0072412,2025-11-01 23:46:59,REGISTRO_CLIENTE,USR-86185,,,0.0,Valparaiso,N/A,Mobile App
EVT-0072413,2025-07-02 23:22:00,REGISTRO_CLIENTE,USR-46272,,,0.0,Antofagasta,N/A,Portal Web B2C
EVT-0072414,2026-02-01 17:59:14,TRANSACCION_VENTA,USR-17408,PRD-855,Deportes,633.74,Santiago,N/A,Mobile App
EVT-0072415,2025-01-29 03:52:17,LOGISTICA_ENVIO,USR-22054,PRD-905,Hogar,0.0,Concepcion,En_Bodega,Portal Web B2C
EVT-0072416,2025-05-19 07:29:51,LOGISTICA_ENVIO,USR-66585,PRD-228,Hogar,0.0,Antofagasta,En_Ruta,Portal Web B2C
EVT-0072417,2025-11-19 09:50:53,REGISTRO_CLIENTE,USR-81995,,,0.0,La Serena,N/A,Sucursal Fisica
EVT-0072418,2026-02-01 07:45:15,TRANSACCION_VENTA,USR-71914,PRD-866,Hogar,1048.12,Valparaiso,N/A,Portal Web B2C
EVT-0072419,2025-02-15 16:58:35,LOGISTICA_ENVIO,USR-97347,PRD-606,Alimentacion,0.0,Antofagasta,En_Ruta,Sucursal Fisica
EVT-0072420,2025-07-11 02:48:52,SOPORTE_TICKET,USR-67251,,,0.0,Valparaiso,Consulta,Mobile App
EVT-0072421,2026-01-12 06:52:42,TRANSACCION_VENTA,USR-97565,PRD-448,Alimentacion,456.6,Concepcion,N/A,Sucursal Fisica
EVT-0072422,2025-11-14 14:04:04,TRANSACCION_VENTA,USR-83547,PRD-147,Hogar,1050.82,Antofagasta,N/A,Sucursal Fisica
EVT-0072423,2025-05-09 06:00:39,SOPORTE_TICKET,USR-42205,,,0.0,Santiago,Reclamo_Garantia,Portal Web B2C
EVT-0072424,2025-02-18 20:28:10,LOGISTICA_ENVIO,USR-20269,PRD-821,Moda,0.0,Santiago,Retrasado,Sucursal Fisica
EVT-0072425,2026-01-17 01:10:48,LOGISTICA_ENVIO,USR-89500,PRD-472,Electronica,0.0,Concepcion,En_Bodega,Mobile App
EVT-0072426,2026-01-09 00:06:21,TRANSACCION_VENTA,USR-51448,PRD-508,Alimentacion,458.57,Concepcion,N/A,Mobile App
EVT-0072427,2025-07-19 14:34:16,TRANSACCION_VENTA,USR-71421,PRD-861,Hogar,713.59,Santiago,N/A,Mobile App
EVT-0072428,2025-07-17 19:31:09,SOPORTE_TICKET,USR-68053,,,0.0,La Serena,Facturacion,Sucursal Fisica
EVT-0072429,2025-12-13 02:17:39,SOPORTE_TICKET,USR-87194,,,0.0,Santiago,Devolucion,Portal Web B2C
EVT-0072430,2025-03-19 06:35:34,TRANSACCION_VENTA,USR-38468,PRD-300,Deportes,363.02,Antofagasta,N/A,Mobile App
EVT-0072431,2025-10-28 15:11:35,LOGISTICA_ENVIO,USR-49756,PRD-694,Electronica,0.0,Valparaiso,En_Bodega,Portal Web B2C
EVT-0072432,2025-08-03 19:38:52,LOGISTICA_ENVIO,USR-23406,PRD-338,Deportes,0.0,Valparaiso,Retrasado,Mobile App
EVT-0072433,2025-03-23 11:26:24,REGISTRO_CLIENTE,USR-34995,,,0.0,Concepcion,N/A,Portal Web B2C
EVT-0072434,2025-07-16 06:03:13,TRANSACCION_VENTA,USR-22308,PRD-529,Moda,21.0,La Serena,N/A,Mobile App
EVT-0072435,2025-04-22 10:57:40,TRANSACCION_VENTA,USR-27809,PRD-996,Alimentacion,1047.01,Santiago,N/A,Portal Web B2C
EVT-0072436,2025-02-26 23:40:35,TRANSACCION_VENTA,USR-39963,PRD-336,Moda,955.7,Santiago,N/A,Sucursal Fisica
EVT-0072437,2025-08-31 01:08:42,SOPORTE_TICKET,USR-3236,,,0.0,Concepcion,Reclamo_Garantia,Sucursal Fisica
EVT-0072438,2025-10-03 06:07:01,TRANSACCION_VENTA,USR-19914,PRD-788,Deportes,312.81,Santiago,N/A,Mobile App
EVT-0072439,2025-03-27 23:32:17,TRANSACCION_VENTA,USR-75854,PRD-270,Deportes,1439.27,Valparaiso,N/A,Mobile App
EVT-0072440,2026-01-10 08:54:05,LOGISTICA_ENVIO,USR-74605,PRD-675,Alimentacion,0.0,Santiago,Retrasado,Sucursal Fisica
EVT-0072441,2025-03-16 10:04:17,REGISTRO_CLIENTE,USR-13699,,,0.0,Valparaiso,N/A,Sucursal Fisica
EVT-0072442,2025-04-25 21:40:52,REGISTRO_CLIENTE,USR-32285,,,0.0,Antofagasta,N/A,Portal Web B2C
EVT-0072443,2025-10-30 20:10:41,TRANSACCION_VENTA,USR-47100,PRD-905,Electronica,550.15,Concepcion,N/A,Sucursal Fisica
EVT-0072444,2025-05-24 06:17:05,TRANSACCION_VENTA,USR-29442,PRD-912,Hogar,280.97,Valparaiso,N/A,Mobile App
EVT-0072445,2025-07-01 06:34:28,LOGISTICA_ENVIO,USR-39326,PRD-586,Deportes,0.0,Valparaiso,En_Ruta,Mobile App
EVT-0072446,2025-08-22 19:24:15,LOGISTICA_ENVIO,USR-37868,PRD-876,Electronica,0.0,Antofagasta,En_Bodega,Sucursal Fisica
EVT-0072447,2025-05-14 22:41:11,TRANSACCION_VENTA,USR-84439,PRD-869,Electronica,19.62,Antofagasta,N/A,Mobile App
EVT-0072448,2025-06-04 00:53:33,LOGISTICA_ENVIO,USR-30277,PRD-348,Deportes,0.0,Valparaiso,En_Ruta,Mobile App
EVT-0072449,2025-09-07 11:19:39,TRANSACCION_VENTA,USR-42356,PRD-879,Alimentacion,1175.68,Concepcion,N/A,Sucursal Fisica
EVT-0072450,2026-01-16 06:22:56,LOGISTICA_ENVIO,USR-73667,PRD-836,Electronica,0.0,La Serena,Entregado,Sucursal Fisica
EVT-0072451,2025-01-12 13:03:03,TRANSACCION_VENTA,USR-80756,PRD-729,Moda,398.7,Valparaiso,N/A,Sucursal Fisica
EVT-0072452,2026-01-14 07:50:52,TRANSACCION_VENTA,USR-22571,PRD-833,Alimentacion,1304.2,La Serena,N/A,Mobile App
EVT-0072453,2025-10-29 00:25:38,LOGISTICA_ENVIO,USR-76183,PRD-473,Moda,0.0,Valparaiso,Retrasado,Mobile App
EVT-0072454,2025-11-02 12:47:32,SOPORTE_TICKET,USR-27353,,,0.0,Concepcion,Reclamo_Garantia,Portal Web B2C
EVT-0072455,2025-05-06 05:14:37,SOPORTE_TICKET,USR-10549,,,0.0,Santiago,Devolucion,Portal Web B2C
EVT-0072456,2026-01-11 22:07:40,SOPORTE_TICKET,USR-43202,,,0.0,La Serena,Facturacion,Portal Web B2C
EVT-0072457,2025-01-08 16:49:45,TRANSACCION_VENTA,USR-23418,PRD-803,Hogar,122.57,Antofagasta,N/A,Mobile App
EVT-0072458,2025-12-14 17:15:33,TRANSACCION_VENTA,USR-90588,PRD-874,Alimentacion,880.98,La Serena,N/A,Sucursal Fisica
EVT-0072459,2025-07-31 23:19:16,TRANSACCION_VENTA,USR-55303,PRD-161,Moda,1076.49,La Serena,N/A,Sucursal Fisica
EVT-0072460,2026-01-28 06:03:34,LOGISTICA_ENVIO,USR-93427,PRD-283,Deportes,0.0,La Serena,Retrasado,Sucursal Fisica
EVT-0072461,2025-06-28 19:26:46,LOGISTICA_ENVIO,USR-12321,PRD-838,Electronica,0.0,Concepcion,En_Ruta,Sucursal Fisica
EVT-0072462,2025-12-26 00:59:33,TRANSACCION_VENTA,USR-66063,PRD-203,Alimentacion,893.97,Valparaiso,N/A,Mobile App
EVT-0072463,2026-01-24 02:00:04,SOPORTE_TICKET,USR-32777,,,0.0,Santiago,Devolucion,Mobile App
EVT-0072464,2026-02-03 03:33:25,SOPORTE_TICKET,USR-70315,,,0.0,Concepcion,Devolucion,Portal Web B2C
EVT-0072465,2026-01-02 08:07:27,SOPORTE_TICKET,USR-95422,,,0.0,Antofagasta,Devolucion,Mobile App
EVT-0072466,2025-01-10 00:41:29,TRANSACCION_VENTA,USR-31624,PRD-324,Deportes,801.49,Antofagasta,N/A,Mobile App
EVT-0072467,2025-05-24 06:08:00,TRANSACCION_VENTA,USR-52587,PRD-353,Moda,985.4,Antofagasta,N/A,Sucursal Fisica
EVT-0072468,2025-06-23 05:57:53,REGISTRO_CLIENTE,USR-6522,,,0.0,Concepcion,N/A,Mobile App
EVT-0072469,2025-08-30 12:22:34,TRANSACCION_VENTA,USR-90465,PRD-156,Alimentacion,479.9,Santiago,N/A,Portal Web B2C
EVT-0072470,2025-10-29 04:49:33,LOGISTICA_ENVIO,USR-35499,PRD-268,Moda,0.0,Valparaiso,En_Ruta,Mobile App
EVT-0072471,2025-07-27 14:09:37,SOPORTE_TICKET,USR-18350,,,0.0,Valparaiso,Devolucion,Sucursal Fisica
EVT-0072472,2025-12-06 18:47:55,TRANSACCION_VENTA,USR-18831,PRD-835,Deportes,605.98,Antofagasta,N/A,Mobile App
EVT-0072473,2025-05-31 20:36:32,REGISTRO_CLIENTE,USR-74908,,,0.0,La Serena,N/A,Portal Web B2C
EVT-0072474,2025-04-18 14:54:33,LOGISTICA_ENVIO,USR-94501,PRD-871,Hogar,0.0,Santiago,Retrasado,Portal Web B2C
EVT-0072475,2026-01-09 18:53:19,TRANSACCION_VENTA,USR-25430,PRD-711,Moda,465.51,Concepcion,N/A,Mobile App
EVT-0072476,2025-02-23 11:50:53,LOGISTICA_ENVIO,USR-88165,PRD-832,Alimentacion,0.0,La Serena,En_Bodega,Mobile App
EVT-0072477,2025-07-16 06:03:45,TRANSACCION_VENTA,USR-21670,PRD-131,Deportes,396.67,Santiago,N/A,Mobile App
EVT-0072478,2025-05-09 13:25:57,TRANSACCION_VENTA,USR-65451,PRD-331,Hogar,1124.21,La Serena,N/A,Portal Web B2C
EVT-0072479,2025-06-30 14:44:02,REGISTRO_CLIENTE,USR-77130,,,0.0,Antofagasta,N/A,Portal Web B2C
EVT-0072480,2025-02-09 06:01:13,TRANSACCION_VENTA,USR-6117,PRD-313,Electronica,1277.65,La Serena,N/A,Sucursal Fisica
EVT-0072481,2025-02-19 19:47:03,LOGISTICA_ENVIO,USR-48759,PRD-574,Moda,0.0,Concepcion,Retrasado,Sucursal Fisica
EVT-0072482,2025-01-01 09:24:32,TRANSACCION_VENTA,USR-33768,PRD-352,Moda,790.1,Antofagasta,N/A,Portal Web B2C
EVT-0072483,2025-12-28 09:30:39,LOGISTICA_ENVIO,USR-15987,PRD-832,Electronica,0.0,Antofagasta,Entregado,Sucursal Fisica
EVT-0072484,2026-01-15 06:38:51,REGISTRO_CLIENTE,USR-20423,,,0.0,Concepcion,N/A,Portal Web B2C
EVT-0072485,2025-07-05 04:47:47,SOPORTE_TICKET,USR-68287,,,0.0,Concepcion,Devolucion,Mobile App
EVT-0072486,2025-07-24 10:58:56,LOGISTICA_ENVIO,USR-9078,PRD-151,Electronica,0.0,Santiago,En_Ruta,Portal Web B2C
EVT-0072487,2025-05-08 14:02:47,LOGISTICA_ENVIO,USR-15616,PRD-750,Moda,0.0,Valparaiso,Retrasado,Portal Web B2C
EVT-0072488,2025-07-05 14:27:09,TRANSACCION_VENTA,USR-23047,PRD-854,Hogar,337.25,La Serena,N/A,Portal Web B2C
EVT-0072489,2025-02-19 22:31:12,TRANSACCION_VENTA,USR-65236,PRD-973,Electronica,1261.52,La Serena,N/A,Portal Web B2C
EVT-0072490,2025-03-03 08:09:14,LOGISTICA_ENVIO,USR-55804,PRD-667,Moda,0.0,La Serena,Entregado,Portal Web B2C
EVT-0072491,2025-08-03 22:52:37,REGISTRO_CLIENTE,USR-63850,,,0.0,Antofagasta,N/A,Sucursal Fisica
EVT-0072492,2025-08-23 10:10:17,SOPORTE_TICKET,USR-45788,,,0.0,Valparaiso,Consulta,Portal Web B2C
EVT-0072493,2026-01-01 10:20:50,TRANSACCION_VENTA,USR-70585,PRD-716,Moda,52.24,Valparaiso,N/A,Sucursal Fisica
EVT-0072494,2025-09-29 23:09:20,TRANSACCION_VENTA,USR-16812,PRD-227,Moda,828.35,Antofagasta,N/A,Portal Web B2C
EVT-0072495,2025-01-15 09:43:32,TRANSACCION_VENTA,USR-60728,PRD-865,Moda,958.86,Antofagasta,N/A,Portal Web B2C
EVT-0072496,2025-08-22 21:40:34,TRANSACCION_VENTA,USR-19953,PRD-654,Hogar,752.26,La Serena,N/A,Sucursal Fisica
EVT-0072497,2025-07-23 13:34:52,TRANSACCION_VENTA,USR-37217,PRD-824,Hogar,280.53,Antofagasta,N/A,Sucursal Fisica
EVT-0072498,2026-02-04 15:09:17,SOPORTE_TICKET,USR-66822,,,0.0,La Serena,Consulta,Portal Web B2C
EVT-0072499,2025-09-12 07:26:27,TRANSACCION_VENTA,USR-24824,PRD-691,Moda,308.63,Santiago,N/A,Sucursal Fisica
EVT-0072500,2025-04-10 03:25:25,LOGISTICA_ENVIO,USR-36994,PRD-974,Moda,0.0,La Serena,Retrasado,Portal Web B2C
EVT-0072501,2025-08-09 20:26:56,TRANSACCION_VENTA,USR-44344,PRD-727,Moda,652.79,Antofagasta,N/A,Portal Web B2C
EVT-0072502,2025-08-09 20:18:54,LOGISTICA_ENVIO,USR-17832,PRD-139,Moda,0.0,La Serena,Entregado,Portal Web B2C
EVT-0072503,2026-01-08 23:38:50,SOPORTE_TICKET,USR-91663,,,0.0,Concepcion,Reclamo_Garantia,Mobile App
EVT-0072504,2025-11-07 12:22:02,LOGISTICA_ENVIO,USR-81334,PRD-318,Moda,0.0,La Serena,Retrasado,Mobile App
EVT-0072505,2026-02-01 16:28:20,LOGISTICA_ENVIO,USR-30251,PRD-896,Deportes,0.0,Valparaiso,En_Ruta,Portal Web B2C
EVT-0072506,2025-07-08 10:12:33,LOGISTICA_ENVIO,USR-14814,PRD-493,Alimentacion,0.0,Valparaiso,Retrasado,Sucursal Fisica
EVT-0072507,2025-09-20 11:29:37,TRANSACCION_VENTA,USR-24713,PRD-677,Moda,1139.13,Santiago,N/A,Mobile App
EVT-0072508,2025-03-17 11:01:22,SOPORTE_TICKET,USR-75550,,,0.0,Concepcion,Devolucion,Mobile App
EVT-0072509,2025-11-29 07:21:48,TRANSACCION_VENTA,USR-17372,PRD-895,Hogar,466.38,La Serena,N/A,Sucursal Fisica
EVT-0072510,2025-09-07 21:13:15,LOGISTICA_ENVIO,USR-91816,PRD-832,Electronica,0.0,Valparaiso,Retrasado,Portal Web B2C
EVT-0072511,2025-12-03 13:12:41,TRANSACCION_VENTA,USR-60887,PRD-124,Deportes,623.89,La Serena,N/A,Mobile App
EVT-0072512,2025-02-12 06:05:19,TRANSACCION_VENTA,USR-32535,PRD-830,Moda,1224.69,Santiago,N/A,Mobile App
EVT-0072513,2026-01-27 01:53:16,LOGISTICA_ENVIO,USR-82759,PRD-295,Alimentacion,0.0,Antofagasta,En_Ruta,Mobile App
EVT-0072514,2025-12-21 12:51:07,SOPORTE_TICKET,USR-38143,,,0.0,Santiago,Devolucion,Sucursal Fisica
EVT-0072515,2025-01-28 06:03:31,LOGISTICA_ENVIO,USR-78263,PRD-364,Deportes,0.0,Concepcion,En_Ruta,Sucursal Fisica
EVT-0072516,2025-04-08 21:30:14,REGISTRO_CLIENTE,USR-3490,,,0.0,Valparaiso,N/A,Sucursal Fisica
EVT-0072517,2025-09-11 04:49:21,LOGISTICA_ENVIO,USR-43645,PRD-276,Deportes,0.0,Antofagasta,Entregado,Sucursal Fisica
EVT-0072518,2025-03-11 03:07:48,REGISTRO_CLIENTE,USR-28021,,,0.0,Concepcion,N/A,Mobile App
EVT-0072519,2025-08-14 05:52:34,SOPORTE_TICKET,USR-83872,,,0.0,Antofagasta,Facturacion,Sucursal Fisica
EVT-0072520,2025-01-20 19:20:07,REGISTRO_CLIENTE,USR-70260,,,0.0,Concepcion,N/A,Portal Web B2C
