id_evento,fecha_hora,tipo_evento,id_usuario,id_producto,categoria_producto,monto_transaccion,ubicacion,estado_operativo,canal_origen,dias_entrega,tramo_regional,costo_soporte
EVT-0076828,2025-06-16 00:29:49,SOPORTE_TICKET,USR-11471,,,0.0,La Serena,Consulta,Sucursal Fisica,0,Norte,7.53
EVT-0076829,2025-10-09 11:03:00,SOPORTE_TICKET,USR-96564,,,0.0,Valparaiso,Facturacion,Sucursal Fisica,0,Centro,91.37
EVT-0076830,2025-02-21 05:55:01,SOPORTE_TICKET,USR-28747,,,0.0,Valparaiso,Reclamo_Garantia,Sucursal Fisica,0,Centro,138.33
EVT-0076831,2025-01-28 15:42:51,SOPORTE_TICKET,USR-8197,,,0.0,Santiago,Reclamo_Garantia,Portal Web B2C,0,Centro,106.56
EVT-0076832,2026-01-25 12:50:34,SOPORTE_TICKET,USR-59617,,,0.0,Concepcion,Facturacion,Portal Web B2C,0,Sur,54.48
EVT-0076833,2025-06-16 12:54:39,SOPORTE_TICKET,USR-18290,,,0.0,Valparaiso,Devolucion,Sucursal Fisica,0,Centro,331.01
EVT-0076834,2026-01-07 12:57:29,SOPORTE_TICKET,USR-19166,,,0.0,Santiago,Reclamo_Garantia,Sucursal Fisica,0,Centro,139.84
EVT-0076835,2025-08-31 05:56:14,SOPORTE_TICKET,USR-6323,,,0.0,Valparaiso,Devolucion,Mobile App,0,Centro,279.13
EVT-0076836,2025-03-16 20:46:31,SOPORTE_TICKET,USR-47469,,,0.0,La Serena,Devolucion,Portal Web B2C,0,Norte,306.73
EVT-0076837,2026-01-02 05:22:10,SOPORTE_TICKET,USR-75061,,,0.0,Valparaiso,Consulta,Mobile App,0,Centro,27.33
EVT-0076838,2025-04-11 13:08:46,SOPORTE_TICKET,USR-74543,,,0.0,Concepcion,Facturacion,Sucursal Fisica,0,Sur,13.06
EVT-0076839,2025-11-06 06:17:37,SOPORTE_TICKET,USR-98608,,,0.0,Santiago,Consulta,Sucursal Fisica,0,Centro,48.68
EVT-0076840,2025-01-23 18:02:15,SOPORTE_TICKET,USR-45429,,,0.0,Valparaiso,Reclamo_Garantia,Sucursal Fisica,0,Centro,121.84
EVT-0076841,2025-05-07 23:17:28,SOPORTE_TICKET,USR-21156,,,0.0,Valparaiso,Reclamo_Garantia,Portal Web B2C,0,Centro,91.97
EVT-0076842,2026-01-21 01:01:40,SOPORTE_TICKET,USR-52368,,,0.0,Concepcion,Consulta,Sucursal Fisica,0,Sur,17.02
EVT-0076843,2025-09-05 20:29:48,SOPORTE_TICKET,USR-4736,,,0.0,Valparaiso,Devolucion,Sucursal Fisica,0,Centro,277.04
EVT-0076844,2025-09-06 01:43:46,SOPORTE_TICKET,USR-74371,,,0.0,Concepcion,Facturacion,Portal Web B2C,0,Sur,25.71
EVT-0076845,2025-03-19 02:39:44,SOPORTE_TICKET,USR-35109,,,0.0,Santiago,Devolucion,Portal Web B2C,0,Centro,105.27
EVT-0076846,2025-02-10 21:56:15,SOPORTE_TICKET,USR-12143,,,0.0,Concepcion,Devolucion,Mobile App,0,Sur,469.65
EVT-0076847,2025-05-11 11:49:55,SOPORTE_TICKET,USR-59248,,,0.0,La Serena,Consulta,Sucursal Fisica,0,Norte,37.98
EVT-0076848,2025-04-26 12:59:07,SOPORTE_TICKET,USR-32390,,,0.0,Concepcion,Facturacion,Mobile App,0,Sur,57.94
EVT-0076849,2025-07-12 00:38:35,SOPORTE_TICKET,USR-44967,,,0.0,Valparaiso,Consulta,Portal Web B2C,0,Centro,48.31
EVT-0076850,2025-06-29 19:48:01,SOPORTE_TICKET,USR-22488,,,0.0,Antofagasta,Facturacion,Portal Web B2C,0,Norte,30.81
EVT-0076851,2025-06-30 18:01:50,SOPORTE_TICKET,USR-68948,,,0.0,Concepcion,Facturacion,Portal Web B2C,0,Sur,79.05
EVT-0076852,2025-05-21 14:48:53,SOPORTE_TICKET,USR-69469,,,0.0,Concepcion,Reclamo_Garantia,Portal Web B2C,0,Sur,184.76
EVT-0076853,2025-06-09 12:09:52,SOPORTE_TICKET,USR-49811,,,0.0,La Serena,Devolucion,Portal Web B2C,0,Norte,120.87
EVT-0076854,2025-01-22 18:16:12,SOPORTE_TICKET,USR-72507,,,0.0,La Serena,Facturacion,Portal Web B2C,0,Norte,60.93
EVT-0076855,2025-10-18 00:01:44,SOPORTE_TICKET,USR-67197,,,0.0,Concepcion,Consulta,Mobile App,0,Sur,13.0
EVT-0076856,2026-02-08 08:08:22,SOPORTE_TICKET,USR-34203,,,0.0,Concepcion,Consulta,Mobile App,0,Sur,38.28
EVT-0076857,2025-11-07 18:54:17,SOPORTE_TICKET,USR-60036,,,0.0,Antofagasta,Reclamo_Garantia,Mobile App,0,Norte,105.2
EVT-0076858,2025-09-04 23:27:27,SOPORTE_TICKET,USR-86059,,,0.0,Valparaiso,Devolucion,Portal Web B2C,0,Centro,138.85
EVT-0076859,2025-05-30 12:19:10,SOPORTE_TICKET,USR-76581,,,0.0,La Serena,Reclamo_Garantia,Portal Web B2C,0,Norte,115.63
EVT-0076860,2025-09-04 15:00:39,SOPORTE_TICKET,USR-59358,,,0.0,Concepcion,Facturacion,Portal Web B2C,0,Sur,54.69
EVT-0076861,2025-09-14 16:25:28,SOPORTE_TICKET,USR-47258,,,0.0,Antofagasta,Reclamo_Garantia,Portal Web B2C,0,Norte,165.17
EVT-0076862,2025-04-21 14:51:29,SOPORTE_TICKET,USR-70203,,,0.0,Valparaiso,Consulta,Sucursal Fisica,0,Centro,13.05
EVT-0076863,2025-02-13 15:34:41,SOPORTE_TICKET,USR-24893,,,0.0,Santiago,Facturacion,Sucursal Fisica,0,Centro,27.62
EVT-0076864,2025-05-18 16:58:19,SOPORTE_TICKET,USR-47279,,,0.0,Concepcion,Facturacion,Sucursal Fisica,0,Sur,90.42
EVT-0076865,2025-07-31 23:53:11,SOPORTE_TICKET,USR-57440,,,0.0,La Serena,Devolucion,Mobile App,0,Norte,479.3
EVT-0076866,2025-04-06 18:58:47,SOPORTE_TICKET,USR-58274,,,0.0,La Serena,Facturacion,Mobile App,0,Norte,74.85
EVT-0076867,2025-08-30 23:01:22,SOPORTE_TICKET,USR-91378,,,0.0,Antofagasta,Reclamo_Garantia,Portal Web B2C,0,Norte,65.17
EVT-0076868,2025-06-26 16:55:43,SOPORTE_TICKET,USR-24010,,,0.0,Concepcion,Facturacion,Portal Web B2C,0,Sur,50.36
EVT-0076869,2025-05-24 00:48:05,SOPORTE_TICKET,USR-6378,,,0.0,Valparaiso,Reclamo_Garantia,Sucursal Fisica,0,Centro,182.65
EVT-0076870,2025-03-14 04:43:32,SOPORTE_TICKET,USR-7680,,,0.0,Valparaiso,Facturacion,Sucursal Fisica,0,Centro,98.27
EVT-0076871,2025-03-16 12:24:12,SOPORTE_TICKET,USR-42182,,,0.0,Antofagasta,Reclamo_Garantia,Portal Web B2C,0,Norte,119.93
EVT-0076872,2025-11-13 12:28:11,SOPORTE_TICKET,USR-70305,,,0.0,Concepcion,Devolucion,Portal Web B2C,0,Sur,262.55
EVT-0076873,2025-11-07 21:14:12,SOPORTE_TICKET,USR-25569,,,0.0,Concepcion,Reclamo_Garantia,Mobile App,0,Sur,169.43
EVT-0076874,2025-11-07 12:09:59,SOPORTE_TICKET,USR-19967,,,0.0,Valparaiso,Facturacion,Portal Web B2C,0,Centro,18.5
EVT-0076875,2025-03-23 14:39:38,SOPORTE_TICKET,USR-88087,,,0.0,Antofagasta,Reclamo_Garantia,Sucursal Fisica,0,Norte,87.35
EVT-0076876,2025-12-21 17:03:45,SOPORTE_TICKET,USR-33337,,,0.0,Valparaiso,Consulta,Mobile App,0,Centro,48.33
EVT-0076877,2025-11-19 14:01:26,SOPORTE_TICKET,USR-70634,,,0.0,Concepcion,Reclamo_Garantia,Mobile App,0,Sur,148.17
EVT-0076878,2025-08-15 17:32:04,SOPORTE_TICKET,USR-15459,,,0.0,Concepcion,Reclamo_Garantia,Mobile App,0,Sur,92.28
EVT-0076879,2025-04-18 09:35:51,SOPORTE_TICKET,USR-16448,,,0.0,Concepcion,Facturacion,Sucursal Fisica,0,Sur,31.86
EVT-0076880,2026-02-07 13:07:16,SOPORTE_TICKET,USR-18161,,,0.0,Concepcion,Consulta,Mobile App,0,Sur,17.74
EVT-0076881,2025-09-17 05:29:52,SOPORTE_TICKET,USR-79785,,,0.0,Valparaiso,Reclamo_Garantia,Sucursal Fisica,0,Centro,83.15
EVT-0076882,2025-10-08 10:10:49,SOPORTE_TICKET,USR-85745,,,0.0,La Serena,Reclamo_Garantia,Mobile App,0,Norte,170.75
EVT-0076883,2025-08-28 17:38:41,SOPORTE_TICKET,USR-2939,,,0.0,Valparaiso,Facturacion,Mobile App,0,Centro,29.3
EVT-0076884,2025-05-12 20:14:44,SOPORTE_TICKET,USR-14048,,,0.0,Antofagasta,Devolucion,Sucursal Fisica,0,Norte,284.81
EVT-0076885,2025-03-22 11:16:37,SOPORTE_TICKET,USR-2878,,,0.0,La Serena,Facturacion,Portal Web B2C,0,Norte,88.18
EVT-0076886,2025-10-10 07:36:59,SOPORTE_TICKET,USR-92418,,,0.0,Valparaiso,Devolucion,Mobile App,0,Centro,310.2
EVT-0076887,2025-01-29 07:32:23,SOPORTE_TICKET,USR-1768,,,0.0,Valparaiso,Facturacion,Mobile App,0,Centro,67.7
EVT-0076888,2025-11-21 21:01:41,SOPORTE_TICKET,USR-37104,,,0.0,Santiago,Facturacion,Portal Web B2C,0,Centro,28.22
EVT-0076889,2025-03-21 00:17:16,SOPORTE_TICKET,USR-53954,,,0.0,Valparaiso,Devolucion,Mobile App,0,Centro,173.71
EVT-0076890,2026-01-02 04:15:09,SOPORTE_TICKET,USR-58577,,,0.0,Santiago,Consulta,Mobile App,0,Centro,45.44
EVT-0076891,2025-05-16 09:10:59,SOPORTE_TICKET,USR-54180,,,0.0,Antofagasta,Facturacion,Sucursal Fisica,0,Norte,29.23
EVT-0076892,2025-02-26 10:41:53,SOPORTE_TICKET,USR-86889,,,0.0,La Serena,Devolucion,Portal Web B2C,0,Norte,307.86
EVT-0076893,2025-03-25 14:25:09,SOPORTE_TICKET,USR-5468,,,0.0,Concepcion,Consulta,Sucursal Fisica,0,Sur,42.88
EVT-0076894,2025-10-30 14:38:34,SOPORTE_TICKET,USR-89735,,,0.0,Antofagasta,Consulta,Portal Web B2C,0,Norte,21.32
EVT-0076895,2025-07-11 07:41:24,SOPORTE_TICKET,USR-36501,,,0.0,Valparaiso,Facturacion,Portal Web B2C,0,Centro,78.75
EVT-0076896,2025-05-01 17:10:05,SOPORTE_TICKET,USR-53439,,,0.0,Concepcion,Devolucion,Mobile App,0,Sur,485.16
EVT-0076897,2026-01-02 17:59:34,SOPORTE_TICKET,USR-75872,,,0.0,La Serena,Devolucion,Portal Web B2C,0,Norte,266.76
EVT-0076898,2025-04-20 17:45:30,SOPORTE_TICKET,USR-22770,,,0.0,Antofagasta,Devolucion,Sucursal Fisica,0,Norte,391.83
EVT-0076899,2025-11-07 00:49:16,SOPORTE_TICKET,USR-1952,,,0.0,La Serena,Devolucion,Portal Web B2C,0,Norte,429.53
EVT-0076900,2025-12-15 00:50:58,SOPORTE_TICKET,USR-85840,,,0.0,Antofagasta,Consulta,Sucursal Fisica,0,Norte,17.06
EVT-0076901,2026-01-09 02:43:57,SOPORTE_TICKET,USR-6223,,,0.0,Concepcion,Facturacion,Sucursal Fisica,0,Sur,24.0
EVT-0076902,2025-05-22 19:22:06,SOPORTE_TICKET,USR-38123,,,0.0,Santiago,Reclamo_Garantia,Mobile App,0,Centro,158.06
EVT-0076903,2025-02-07 12:07:34,SOPORTE_TICKET,USR-50721,,,0.0,La Serena,Facturacion,Sucursal Fisica,0,Norte,4.17
EVT-0076904,2025-06-13 14:45:43,SOPORTE_TICKET,USR-29422,,,0.0,Concepcion,Consulta,Sucursal Fisica,0,Sur,31.72
EVT-0076905,2025-09-15 16:56:20,SOPORTE_TICKET,USR-82739,,,0.0,Antofagasta,Devolucion,Sucursal Fisica,0,Norte,158.33
EVT-0076906,2025-04-21 00:55:39,SOPORTE_TICKET,USR-11068,,,0.0,Antofagasta,Facturacion,Sucursal Fisica,0,Norte,71.78
EVT-0076907,2025-06-28 14:32:05,SOPORTE_TICKET,USR-62832,,,0.0,Antofagasta,Devolucion,Sucursal Fisica,0,Norte,429.4
EVT-0076908,2025-01-30 14:43:33,SOPORTE_TICKET,USR-56940,,,0.0,Santiago,Consulta,Portal Web B2C,0,Centro,38.47
EVT-0076909,2025-04-02 14:49:00,SOPORTE_TICKET,USR-10404,,,0.0,Concepcion,Reclamo_Garantia,Portal Web B2C,0,Sur,136.54
EVT-0076910,2025-04-09 06:32:54,SOPORTE_TICKET,USR-53037,,,0.0,Concepcion,Consulta,Portal Web B2C,0,Sur,39.68
EVT-0076911,2025-10-23 16:31:47,SOPORTE_TICKET,USR-13586,,,0.0,Santiago,Reclamo_Garantia,Mobile App,0,Centro,172.03
EVT-0076912,2025-12-09 22:24:57,SOPORTE_TICKET,USR-98457,,,0.0,Valparaiso,Consulta,Sucursal Fisica,0,Centro,47.42
EVT-0076913,2025-04-14 09:12:43,SOPORTE_TICKET,USR-99956,,,0.0,Valparaiso,Devolucion,Sucursal Fisica,0,Centro,323.94
EVT-0076914,2025-08-11 10:35:01,SOPORTE_TICKET,USR-71924,,,0.0,Antofagasta,Facturacion,Mobile App,0,Norte,66.01
EVT-0076915,2025-10-20 15:09:37,SOPORTE_TICKET,USR-70791,,,0.0,Concepcion,Consulta,Mobile App,0,Sur,44.29
EVT-0076916,2025-06-13 11:08:36,SOPORTE_TICKET,USR-62397,,,0.0,Concepcion,Devolucion,Portal Web B2C,0,Sur,253.7
EVT-0076917,2025-12-21 05:04:34,SOPORTE_TICKET,USR-35009,,,0.0,Santiago,Consulta,Portal Web B2C,0,Centro,23.15
EVT-0076918,2025-09-02 05:12:57,SOPORTE_TICKET,USR-12896,,,0.0,Santiago,Devolucion,Portal Web B2C,0,Centro,325.81
EVT-0076919,2025-06-23 16:50:58,SOPORTE_TICKET,USR-21547,,,0.0,Antofagasta,Devolucion,Portal Web B2C,0,Norte,373.25
EVT-0076920,2025-02-13 08:37:29,SOPORTE_TICKET,USR-80249,,,0.0,La Serena,Reclamo_Garantia,Mobile App,0,Norte,181.94
EVT-0076921,2025-10-31 18:16:45,SOPORTE_TICKET,USR-66778,,,0.0,Santiago,Facturacion,Portal Web B2C,0,Centro,47.98
EVT-0076922,2025-09-08 00:49:28,SOPORTE_TICKET,USR-18212,,,0.0,Concepcion,Facturacion,Mobile App,0,Sur,49.37
EVT-0076923,2026-01-07 20:07:21,SOPORTE_TICKET,USR-2149,,,0.0,La Serena,Devolucion,Mobile App,0,Norte,260.62
EVT-0076924,2025-10-03 03:29:03,SOPORTE_TICKET,USR-39658,,,0.0,Concepcion,Devolucion,Sucursal Fisica,0,Sur,349.26
EVT-0076925,2025-06-28 05:10:47,SOPORTE_TICKET,USR-80375,,,0.0,Concepcion,Reclamo_Garantia,Sucursal Fisica,0,Sur,183.33
EVT-0076926,2025-02-12 02:29:05,SOPORTE_TICKET,USR-56705,,,0.0,La Serena,Facturacion,Mobile App,0,Norte,86.76
EVT-0076927,2025-06-13 20:36:08,SOPORTE_TICKET,USR-59349,,,0.0,Valparaiso,Reclamo_Garantia,Mobile App,0,Centro,101.12
EVT-0076928,2025-05-03 20:47:54,SOPORTE_TICKET,USR-65289,,,0.0,Valparaiso,Devolucion,Portal Web B2C,0,Centro,371.79
EVT-0076929,2025-09-19 08:20:40,SOPORTE_TICKET,USR-23527,,,0.0,Antofagasta,Devolucion,Sucursal Fisica,0,Norte,204.77
EVT-0076930,2025-11-21 09:58:53,SOPORTE_TICKET,USR-21355,,,0.0,Concepcion,Reclamo_Garantia,Portal Web B2C,0,Sur,86.25
EVT-0076931,2025-09-11 15:11:31,SOPORTE_TICKET,USR-92440,,,0.0,Valparaiso,Reclamo_Garantia,Sucursal Fisica,0,Centro,176.69
EVT-0076932,2025-03-08 03:52:55,SOPORTE_TICKET,USR-74349,,,0.0,Santiago,Devolucion,Sucursal Fisica,0,Centro,331.6
EVT-0076933,2025-09-26 09:25:09,SOPORTE_TICKET,USR-27404,,,0.0,Santiago,Facturacion,Sucursal Fisica,0,Centro,93.15
EVT-0076934,2025-01-31 15:26:32,SOPORTE_TICKET,USR-28343,,,0.0,Antofagasta,Devolucion,Sucursal Fisica,0,Norte,182.79
EVT-0076935,2025-02-10 02:15:57,SOPORTE_TICKET,USR-21784,,,0.0,Santiago,Reclamo_Garantia,Mobile App,0,Centro,192.61
EVT-0076936,2025-11-13 00:58:50,SOPORTE_TICKET,USR-58521,,,0.0,La Serena,Consulta,Mobile App,0,Norte,4.32
EVT-0076937,2025-04-30 05:52:43,SOPORTE_TICKET,USR-91412,,,0.0,La Serena,Facturacion,Mobile App,0,Norte,58.71
EVT-0076938,2025-04-12 17:01:06,SOPORTE_TICKET,USR-76593,,,0.0,La Serena,Consulta,Mobile App,0,Norte,42.58
EVT-0076939,2025-10-16 11:11:45,SOPORTE_TICKET,USR-24538,,,0.0,Santiago,Facturacion,Mobile App,0,Centro,71.77
EVT-0076940,2025-06-03 16:55:16,SOPORTE_TICKET,USR-1704,,,0.0,Concepcion,Devolucion,Sucursal Fisica,0,Sur,298.5
EVT-0076941,2026-01-11 04:30:41,SOPORTE_TICKET,USR-88405,,,0.0,La Serena,Facturacion,Mobile App,0,Norte,38.6
EVT-0076942,2025-03-18 01:29:53,SOPORTE_TICKET,USR-39492,,,0.0,Santiago,Facturacion,Mobile App,0,Centro,19.34
EVT-0076943,2025-05-05 06:43:31,SOPORTE_TICKET,USR-77276,,,0.0,La Serena,Facturacion,Portal Web B2C,0,Norte,25.59
EVT-0076944,2025-08-07 12:15:45,SOPORTE_TICKET,USR-66893,,,0.0,Santiago,Facturacion,Mobile App,0,Centro,94.23
EVT-0076945,2025-02-24 09:30:05,SOPORTE_TICKET,USR-67437,,,0.0,La Serena,Reclamo_Garantia,Portal Web B2C,0,Norte,91.33
EVT-0076946,2025-05-24 20:51:16,SOPORTE_TICKET,USR-17711,,,0.0,La Serena,Facturacion,Sucursal Fisica,0,Norte,97.09
EVT-0076947,2025-08-30 04:09:47,SOPORTE_TICKET,USR-44718,,,0.0,Concepcion,Facturacion,Sucursal Fisica,0,Sur,38.14
EVT-0076948,2025-02-23 00:18:45,SOPORTE_TICKET,USR-68111,,,0.0,Antofagasta,Devolucion,Sucursal Fisica,0,Norte,438.6
EVT-0076949,2025-09-06 11:39:55,SOPORTE_TICKET,USR-7084,,,0.0,Concepcion,Facturacion,Mobile App,0,Sur,26.73
EVT-0076950,2025-06-21 18:35:19,SOPORTE_TICKET,USR-29477,,,0.0,Concepcion,Devolucion,Portal Web B2C,0,Sur,355.32
EVT-0076951,2025-08-26 23:04:42,SOPORTE_TICKET,USR-79341,,,0.0,Antofagasta,Devolucion,Portal Web B2C,0,Norte,193.69
EVT-0076952,2025-05-18 20:50:35,SOPORTE_TICKET,USR-73107,,,0.0,Concepcion,Consulta,Portal Web B2C,0,Sur,10.57
EVT-0076953,2025-07-03 08:10:39,SOPORTE_TICKET,USR-53759,,,0.0,Concepcion,Consulta,Portal Web B2C,0,Sur,17.87
EVT-0076954,2025-05-31 08:13:48,SOPORTE_TICKET,USR-44594,,,0.0,Antofagasta,Consulta,Mobile App,0,Norte,32.84
EVT-0076955,2025-04-27 13:46:13,SOPORTE_TICKET,USR-44057,,,0.0,Santiago,Devolucion,Portal Web B2C,0,Centro,245.58
EVT-0076956,2025-11-15 23:14:57,SOPORTE_TICKET,USR-92799,,,0.0,Santiago,Facturacion,Mobile App,0,Centro,13.86
EVT-0076957,2025-10-21 09:38:20,SOPORTE_TICKET,USR-10918,,,0.0,Valparaiso,Devolucion,Sucursal Fisica,0,Centro,327.01
EVT-0076958,2026-01-23 01:24:32,SOPORTE_TICKET,USR-82480,,,0.0,Santiago,Reclamo_Garantia,Sucursal Fisica,0,Centro,115.16
EVT-0076959,2026-02-24 06:17:32,SOPORTE_TICKET,USR-55119,,,0.0,Concepcion,Reclamo_Garantia,Mobile App,0,Sur,196.27
EVT-0076960,2025-11-23 12:31:52,SOPORTE_TICKET,USR-13000,,,0.0,Santiago,Facturacion,Portal Web B2C,0,Centro,26.93
EVT-0076961,2025-07-15 23:53:17,SOPORTE_TICKET,USR-70287,,,0.0,Concepcion,Reclamo_Garantia,Portal Web B2C,0,Sur,198.36
EVT-0076962,2025-03-30 23:56:14,SOPORTE_TICKET,USR-39406,,,0.0,Concepcion,Facturacion,Sucursal Fisica,0,Sur,66.83
EVT-0076963,2025-05-12 19:59:50,SOPORTE_TICKET,USR-23473,,,0.0,Valparaiso,Reclamo_Garantia,Portal Web B2C,0,Centro,149.14
EVT-0076964,2025-06-06 11:39:31,SOPORTE_TICKET,USR-14761,,,0.0,Santiago,Devolucion,Sucursal Fisica,0,Centro,274.18
EVT-0076965,2025-06-08 21:16:35,SOPORTE_TICKET,USR-96849,,,0.0,Antofagasta,Devolucion,Sucursal Fisica,0,Norte,402.26
EVT-0076966,2025-07-23 12:26:20,SOPORTE_TICKET,USR-43129,,,0.0,Valparaiso,Facturacion,Portal Web B2C,0,Centro,95.19
EVT-0076967,2025-03-04 22:47:18,SOPORTE_TICKET,USR-35620,,,0.0,Concepcion,Devolucion,Portal Web B2C,0,Sur,101.5
EVT-0076968,2025-07-27 11:10:57,SOPORTE_TICKET,USR-90971,,,0.0,La Serena,Consulta,Mobile App,0,Norte,6.05
EVT-0076969,2025-02-11 23:28:21,SOPORTE_TICKET,USR-67822,,,0.0,Valparaiso,Facturacion,Sucursal Fisica,0,Centro,1.62
EVT-0076970,2025-08-15 20:20:13,SOPORTE_TICKET,USR-2327,,,0.0,Concepcion,Reclamo_Garantia,Sucursal Fisica,0,Sur,116.93
EVT-0076971,2025-09-21 13:32:40,SOPORTE_TICKET,USR-76358,,,0.0,La Serena,Consulta,Mobile App,0,Norte,25.91
EVT-0076972,2025-10-10 07:42:57,SOPORTE_TICKET,USR-60115,,,0.0,La Serena,Facturacion,Mobile App,0,Norte,98.69
EVT-0076973,2025-03-30 01:31:31,SOPORTE_TICKET,USR-36535,,,0.0,La Serena,Reclamo_Garantia,Sucursal Fisica,0,Norte,88.11
EVT-0076974,2025-07-12 15:22:52,SOPORTE_TICKET,USR-42347,,,0.0,Concepcion,Reclamo_Garantia,Mobile App,0,Sur,187.47
EVT-0076975,2025-07-10 05:28:01,SOPORTE_TICKET,USR-94367,,,0.0,La Serena,Facturacion,Sucursal Fisica,0,Norte,8.93
EVT-0076976,2025-05-07 03:02:42,SOPORTE_TICKET,USR-18084,,,0.0,Valparaiso,Reclamo_Garantia,Mobile App,0,Centro,62.9
EVT-0076977,2025-10-25 07:28:34,SOPORTE_TICKET,USR-75677,,,0.0,La Serena,Facturacion,Mobile App,0,Norte,33.88
EVT-0076978,2026-01-05 20:32:53,SOPORTE_TICKET,USR-9262,,,0.0,Concepcion,Reclamo_Garantia,Portal Web B2C,0,Sur,168.35
EVT-0076979,2025-08-17 10:04:44,SOPORTE_TICKET,USR-74212,,,0.0,Antofagasta,Consulta,Sucursal Fisica,0,Norte,7.28
EVT-0076980,2025-10-16 02:21:11,SOPORTE_TICKET,USR-9690,,,0.0,Antofagasta,Reclamo_Garantia,Mobile App,0,Norte,135.92
EVT-0076981,2025-02-26 01:52:48,SOPORTE_TICKET,USR-19420,,,0.0,Concepcion,Consulta,Mobile App,0,Sur,49.07
EVT-0076982,2025-05-05 12:17:49,SOPORTE_TICKET,USR-40848,,,0.0,Valparaiso,Facturacion,Sucursal Fisica,0,Centro,66.26
EVT-0076983,2025-02-01 11:33:45,SOPORTE_TICKET,USR-72198,,,0.0,Concepcion,Devolucion,Mobile App,0,Sur,104.46
EVT-0076984,2025-09-16 05:59:22,SOPORTE_TICKET,USR-62625,,,0.0,Valparaiso,Facturacion,Portal Web B2C,0,Centro,72.23
EVT-0076985,2025-07-28 10:12:12,SOPORTE_TICKET,USR-82383,,,0.0,Antofagasta,Facturacion,Sucursal Fisica,0,Norte,61.08
EVT-0076986,2025-03-08 09:01:34,SOPORTE_TICKET,USR-42631,,,0.0,La Serena,Devolucion,Mobile App,0,Norte,204.61
EVT-0076987,2025-05-17 22:25:20,SOPORTE_TICKET,USR-19960,,,0.0,Santiago,Facturacion,Mobile App,0,Centro,76.48
EVT-0076988,2025-08-03 05:59:45,SOPORTE_TICKET,USR-76803,,,0.0,Antofagasta,Reclamo_Garantia,Portal Web B2C,0,Norte,99.99
EVT-0076989,2025-05-11 20:48:31,SOPORTE_TICKET,USR-30167,,,0.0,Valparaiso,Facturacion,Portal Web B2C,0,Centro,31.03
EVT-0076990,2026-01-06 13:53:49,SOPORTE_TICKET,USR-30193,,,0.0,Santiago,Devolucion,Sucursal Fisica,0,Centro,476.57
EVT-0076991,2025-08-20 03:44:26,SOPORTE_TICKET,USR-58607,,,0.0,La Serena,Facturacion,Mobile App,0,Norte,3.0
EVT-0076992,2025-03-11 10:55:23,SOPORTE_TICKET,USR-39891,,,0.0,Antofagasta,Facturacion,Portal Web B2C,0,Norte,81.92
EVT-0076993,2025-03-09 02:29:24,SOPORTE_TICKET,USR-28262,,,0.0,Valparaiso,Reclamo_Garantia,Mobile App,0,Centro,177.38
EVT-0076994,2025-11-17 16:39:32,SOPORTE_TICKET,USR-38566,,,0.0,Concepcion,Facturacion,Mobile App,0,Sur,55.11
EVT-0076995,2025-03-05 00:17:16,SOPORTE_TICKET,USR-53954,,,0.0,Valparaiso,Facturacion,Portal Web B2C,0,Centro,40.65
EVT-0076996,2025-06-30 02:48:49,SOPORTE_TICKET,USR-73391,,,0.0,La Serena,Facturacion,Sucursal Fisica,0,Norte,30.27
EVT-0076997,2025-09-08 01:53:17,SOPORTE_TICKET,USR-18803,,,0.0,Santiago,Facturacion,Portal Web B2C,0,Centro,45.32
EVT-0076998,2025-05-20 04:16:06,SOPORTE_TICKET,USR-13580,,,0.0,Santiago,Facturacion,Sucursal Fisica,0,Centro,60.95
EVT-0076999,2025-05-26 02:09:28,SOPORTE_TICKET,USR-46583,,,0.0,Antofagasta,Facturacion,Sucursal Fisica,0,Norte,98.08
EVT-0077000,2025-05-16 21:23:15,SOPORTE_TICKET,USR-53415,,,0.0,La Serena,Facturacion,Portal Web B2C,0,Norte,43.69
EVT-0077001,2025-11-30 01:47:22,SOPORTE_TICKET,USR-31143,,,0.0,Concepcion,Consulta,Mobile App,0,Sur,41.86
EVT-0077002,2025-11-27 13:29:47,SOPORTE_TICKET,USR-65920,,,0.0,Valparaiso,Consulta,Portal Web B2C,0,Centro,43.11
EVT-0077003,2025-12-27 09:28:36,SOPORTE_TICKET,USR-42936,,,0.0,Valparaiso,Consulta,Sucursal Fisica,0,Centro,4.26
EVT-0077004,2026-01-19 21:57:36,SOPORTE_TICKET,USR-81308,,,0.0,Santiago,Consulta,Sucursal Fisica,0,Centro,27.35
EVT-0077005,2025-12-25 13:58:55,SOPORTE_TICKET,USR-65771,,,0.0,Concepcion,Consulta,Sucursal Fisica,0,Sur,34.82
EVT-0077006,2025-08-28 06:46:51,SOPORTE_TICKET,USR-27166,,,0.0,Antofagasta,Consulta,Portal Web B2C,0,Norte,47.01
EVT-0077007,2025-02-22 21:48:02,SOPORTE_TICKET,USR-14634,,,0.0,La Serena,Devolucion,Sucursal Fisica,0,Norte,138.22
EVT-0077008,2025-07-20 04:49:44,SOPORTE_TICKET,USR-17311,,,0.0,La Serena,Reclamo_Garantia,Mobile App,0,Norte,113.45
EVT-0077009,2026-01-05 05:42:25,SOPORTE_TICKET,USR-32949,,,0.0,La Serena,Facturacion,Mobile App,0,Norte,49.07
